order_item_id,order_id,product_id,quantity,unit_price
2851,1136,47,2,1800
2852,1136,50,2,11300
2853,1137,80,2,4800
2854,1137,66,1,1400
2855,1137,17,1,12600
2856,1137,55,1,1200
2857,1138,2,3,1200
2858,1138,78,3,6500
2859,1139,14,3,7300
2860,1139,59,1,2200
2861,1139,40,3,1400
2862,1140,18,2,2300
2863,1140,35,1,1400
2864,1140,46,3,2500
2865,1141,20,1,19800
2866,1141,17,3,12600
2867,1141,33,2,2700
2868,1142,47,3,1800
2869,1142,19,1,4100
2870,1142,8,2,1700
2871,1142,25,2,14000
2872,1143,12,1,2900
2873,1144,79,2,7000
2874,1144,67,2,3000
2875,1144,35,2,1400
2876,1144,17,1,12600
2877,1145,78,3,6500
2878,1145,19,2,4100
2879,1146,54,3,1100
2880,1147,32,1,800
2881,1147,56,3,3900
2882,1147,58,2,3300
2883,1147,34,2,2500
2884,1148,37,1,1300
2885,1148,22,2,13900
2886,1149,9,1,4600
2887,1149,7,1,2700
2888,1150,78,1,6500
2889,1150,3,3,2600
2890,1150,9,3,4600
2891,1151,21,3,2100
2892,1151,74,2,7500
2893,1152,9,3,4600
2894,1152,75,3,6000
2895,1152,14,3,7300
2896,1153,26,2,18600
2897,1153,78,3,6500
2898,1154,38,2,300
2899,1154,55,2,1200
2900,1154,7,1,2700
2901,1155,49,3,2500
2902,1155,75,2,6000
2903,1156,16,2,3600
2904,1156,45,2,8700
2905,1157,9,1,4600
2906,1157,63,3,3600
2907,1157,36,3,1400
2908,1157,18,2,2300
2909,1158,58,3,3300
2910,1158,14,3,7300
2911,1158,72,3,6900
2912,1159,54,3,1100
2913,1159,39,3,2200
2914,1160,48,1,5500
2915,1160,77,3,4000
2916,1160,46,3,2500
2917,1160,18,2,2300
2918,1161,46,1,2500
2919,1161,15,2,1800
2920,1161,35,3,1400
2921,1162,40,3,1400
2922,1162,44,2,6700
2923,1162,24,1,1800
2924,1162,29,2,900
2925,1163,41,2,1900
2926,1163,77,1,4000
2927,1163,18,2,2300
2928,1164,6,3,5000
2929,1164,12,3,2900
2930,1164,47,2,1800
2931,1164,56,2,3900
2932,1165,14,3,7300
2933,1165,16,2,3600
2934,1166,20,3,19800
2935,1167,28,2,1900
2936,1167,6,3,5000
2937,1167,45,3,8700
2938,1167,17,2,12600
2939,1168,15,3,1800
2940,1168,44,2,6700
2941,1169,49,3,2500
2942,1169,57,3,800
2943,1169,29,1,900
2944,1170,45,1,8700
2945,1170,69,1,2800
2946,1170,27,3,400
2947,1171,5,3,2300
2948,1171,76,1,5400
2949,1171,24,1,1800
2950,1171,6,1,5000
2951,1172,17,1,12600
2952,1173,59,1,2200
2953,1174,18,2,2300
2954,1174,25,3,14000
2955,1174,27,2,400
2956,1174,5,1,2300
2957,1175,48,3,5500
2958,1176,69,1,2800
2959,1176,68,2,6400
2960,1176,25,1,14000
2961,1177,79,2,7000
2962,1177,77,2,4000
2963,1178,70,1,6900
2964,1179,66,2,1400
2965,1179,10,3,4200
2966,1179,38,1,300
2967,1180,24,3,1800
2968,1180,69,1,2800
2969,1181,71,2,4000
2970,1181,39,2,2200
2971,1181,66,1,1400
2972,1181,2,2,1200
2973,1182,30,2,1000
2974,1182,60,1,2000
2975,1182,28,2,1900
2976,1182,70,2,6900
2977,1183,58,1,3300
2978,1183,41,2,1900
2979,1184,10,2,4200
2980,1185,14,2,7300
2981,1185,67,3,3000
2982,1185,2,1,1200
2983,1185,57,2,800
2984,1186,43,1,1600
2985,1187,46,1,2500
2986,1187,12,3,2900
2987,1187,58,2,3300
2988,1188,69,1,2800
2989,1189,33,3,2700
2990,1189,27,1,400
2991,1189,65,1,3400
2992,1189,48,2,5500
2993,1190,6,1,5000
2994,1190,61,2,900
2995,1190,1,1,2200
2996,1191,65,3,3400
2997,1191,76,3,5400
2998,1191,55,3,1200
2999,1192,24,3,1800
3000,1192,66,3,1400
3001,1192,15,1,1800
3002,1192,7,3,2700
3003,1193,60,2,2000
3004,1193,2,2,1200
3005,1193,69,2,2800
3006,1194,24,1,1800
3007,1194,5,2,2300
3008,1195,29,1,900
3009,1195,13,3,11900
3010,1195,69,1,2800
3011,1195,17,3,12600
3012,1196,17,2,12600
3013,1196,33,3,2700
3014,1196,55,1,1200
3015,1196,54,1,1100
3016,1197,29,1,900
3017,1197,80,3,4800
3018,1198,20,2,19800
3019,1199,21,2,2100
3020,1199,47,3,1800
3021,1200,30,3,1000
3022,1200,8,3,1700
3023,1201,13,2,11900
3024,1201,40,3,1400
3025,1202,4,1,2100
3026,1203,61,1,900
3027,1203,43,1,1600
3028,1203,80,3,4800
3029,1203,49,3,2500
3030,1204,7,2,2700
3031,1204,60,2,2000
3032,1205,35,1,1400
3033,1205,28,3,1900
3034,1205,61,2,900
3035,1206,65,3,3400
3036,1206,57,1,800
3037,1207,18,2,2300
3038,1207,2,3,1200
3039,1207,40,1,1400
3040,1208,53,2,3500
3041,1208,51,3,6800
3042,1209,12,2,2900
3043,1210,61,3,900
3044,1210,12,3,2900
3045,1211,60,2,2000
3046,1211,18,1,2300
3047,1211,73,3,5300
3048,1212,19,1,4100
3049,1212,13,2,11900
3050,1213,27,2,400
3051,1213,54,3,1100
3052,1213,52,2,7500
3053,1213,10,3,4200
3054,1214,37,3,1300
3055,1214,45,1,8700
3056,1215,51,1,6800
3057,1215,47,2,1800
3058,1215,25,3,14000
3059,1215,19,1,4100
3060,1216,57,2,800
3061,1216,55,2,1200
3062,1216,3,3,2600
3063,1216,56,3,3900
3064,1217,26,1,18600
3065,1217,58,1,3300
3066,1218,77,2,4000
3067,1219,29,1,900
3068,1219,12,3,2900
3069,1220,34,2,2500
3070,1220,24,3,1800
3071,1220,7,2,2700
3072,1221,7,1,2700
3073,1221,43,3,1600
3074,1221,59,3,2200
3075,1222,31,2,2500
3076,1222,50,3,11300
3077,1222,78,2,6500
3078,1222,6,3,5000
3079,1223,45,2,8700
3080,1223,10,2,4200
3081,1223,14,1,7300
3082,1224,43,2,1600
3083,1224,41,2,1900
3084,1224,42,1,8000
3085,1225,11,2,1400
3086,1225,55,2,1200
3087,1225,50,2,11300
3088,1225,24,3,1800
3089,1226,56,2,3900
3090,1226,64,2,3100
3091,1227,57,2,800
3092,1227,63,1,3600
3093,1227,13,1,11900
3094,1227,76,3,5400
3095,1228,74,3,7500
3096,1228,28,2,1900
3097,1229,75,3,6000
3098,1229,65,1,3400
3099,1229,13,3,11900
3100,1230,2,1,1200
3101,1230,67,1,3000
3102,1230,60,1,2000
3103,1230,78,2,6500
3104,1231,78,1,6500
3105,1231,36,3,1400
3106,1232,66,1,1400
3107,1232,12,1,2900
3108,1232,4,2,2100
3109,1233,64,3,3100
3110,1233,12,1,2900
3111,1233,34,2,2500
3112,1234,8,1,1700
3113,1235,57,1,800
3114,1235,35,3,1400
3115,1235,56,1,3900
3116,1235,24,1,1800
3117,1236,56,1,3900
3118,1236,29,1,900
3119,1236,42,2,8000
3120,1236,7,2,2700
3121,1237,74,1,7500
3122,1237,35,2,1400
3123,1237,77,1,4000
3124,1238,65,2,3400
3125,1238,4,3,2100
3126,1238,71,3,4000
3127,1238,61,2,900
3128,1239,39,3,2200
3129,1239,77,2,4000
3130,1240,66,1,1400
3131,1241,45,3,8700
3132,1241,14,2,7300
3133,1242,23,2,19300
3134,1242,46,3,2500
3135,1242,6,2,5000
3136,1242,20,1,19800
3137,1243,50,3,11300
3138,1243,48,3,5500
3139,1243,72,2,6900
3140,1244,25,3,14000
3141,1245,51,2,6800
3142,1245,43,3,1600
3143,1246,32,1,800
3144,1246,30,2,1000
3145,1247,61,3,900
3146,1247,62,3,2700
3147,1248,31,3,2500
3148,1248,54,1,1100
3149,1248,45,3,8700
3150,1249,64,2,3100
3151,1249,8,3,1700
3152,1249,2,3,1200
3153,1250,32,3,800
3154,1250,71,1,4000
3155,1251,49,3,2500
3156,1251,3,2,2600
3157,1251,16,3,3600
3158,1252,36,2,1400
3159,1252,45,3,8700
3160,1252,22,3,13900
3161,1253,7,1,2700
3162,1253,49,2,2500
3163,1253,5,1,2300
3164,1253,60,2,2000
3165,1254,41,3,1900
3166,1254,27,3,400
3167,1254,49,1,2500
3168,1255,65,2,3400
3169,1255,71,3,4000
3170,1255,76,3,5400
3171,1255,54,3,1100
3172,1256,41,3,1900
3173,1256,70,2,6900
3174,1256,49,2,2500
3175,1257,23,1,19300
3176,1257,3,1,2600
3177,1257,15,1,1800
3178,1257,9,1,4600
3179,1258,67,2,3000
3180,1259,60,3,2000
3181,1260,38,2,300
3182,1260,60,1,2000
3183,1260,9,2,4600
3184,1260,23,1,19300
3185,1261,62,2,2700
3186,1261,7,2,2700
3187,1261,48,1,5500
3188,1262,42,1,8000
3189,1263,3,3,2600
3190,1263,66,2,1400
3191,1263,7,2,2700
3192,1264,69,3,2800
3193,1264,41,1,1900
3194,1264,72,3,6900
3195,1265,58,2,3300
3196,1266,4,2,2100
3197,1267,45,1,8700
3198,1268,48,1,5500
3199,1269,41,2,1900
3200,1270,10,1,4200
3201,1270,18,2,2300
3202,1270,3,1,2600
3203,1270,11,2,1400
3204,1271,31,3,2500
3205,1271,67,3,3000
3206,1271,28,3,1900
3207,1271,64,1,3100
3208,1272,16,3,3600
3209,1272,31,1,2500
3210,1272,20,2,19800
3211,1272,43,1,1600
3212,1273,1,2,2200
3213,1274,29,3,900
3214,1275,1,2,2200
3215,1275,45,2,8700
3216,1276,53,2,3500
3217,1277,22,2,13900
3218,1277,9,3,4600
3219,1278,30,1,1000
3220,1278,28,3,1900
3221,1279,20,1,19800
3222,1279,58,2,3300
3223,1280,20,1,19800
3224,1280,41,3,1900
3225,1280,76,2,5400
3226,1280,26,3,18600
3227,1281,38,1,300
3228,1281,78,3,6500
3229,1281,47,3,1800
3230,1281,41,2,1900
3231,1282,60,1,2000
3232,1282,35,1,1400
3233,1283,35,3,1400
3234,1283,39,2,2200
3235,1283,75,1,6000
3236,1283,48,2,5500
3237,1284,77,3,4000
3238,1284,5,2,2300
3239,1284,51,1,6800
3240,1284,79,3,7000
3241,1285,27,2,400
3242,1286,32,2,800
3243,1286,64,1,3100
3244,1286,75,2,6000
3245,1287,76,3,5400
3246,1287,64,3,3100
3247,1287,5,3,2300
3248,1288,31,1,2500
3249,1288,69,1,2800
3250,1289,38,2,300
3251,1289,53,1,3500
3252,1289,31,1,2500
3253,1289,54,1,1100
3254,1290,27,3,400
3255,1290,38,3,300
3256,1290,11,1,1400
3257,1290,5,2,2300
3258,1291,14,1,7300
3259,1291,79,3,7000
3260,1292,77,2,4000
3261,1292,13,2,11900
3262,1293,3,1,2600
3263,1293,9,1,4600
3264,1293,69,1,2800
3265,1293,30,1,1000
3266,1294,41,1,1900
3267,1294,26,3,18600
3268,1295,57,2,800
3269,1295,43,3,1600
3270,1296,49,3,2500
3271,1296,2,1,1200
3272,1296,51,1,6800
3273,1297,15,1,1800
3274,1297,76,2,5400
3275,1297,42,1,8000
3276,1297,9,3,4600
3277,1298,50,1,11300
3278,1299,19,1,4100
3279,1299,65,1,3400
3280,1300,4,1,2100
3281,1300,70,2,6900
3282,1300,73,3,5300
3283,1301,2,2,1200
3284,1302,67,2,3000
3285,1302,75,3,6000
3286,1302,2,2,1200
3287,1303,51,3,6800
3288,1303,28,1,1900
3289,1303,43,2,1600
3290,1303,29,1,900
3291,1304,76,3,5400
3292,1304,79,2,7000
3293,1305,48,1,5500
3294,1305,17,1,12600
3295,1305,54,1,1100
3296,1305,21,2,2100
3297,1306,59,2,2200
3298,1307,68,3,6400
3299,1307,79,3,7000
3300,1308,21,2,2100
3301,1308,53,3,3500
3302,1308,73,3,5300
3303,1308,16,1,3600
3304,1309,2,2,1200
3305,1310,53,3,3500
3306,1311,29,2,900
3307,1312,54,3,1100
3308,1312,27,1,400
3309,1312,47,1,1800
3310,1313,8,3,1700
3311,1314,60,3,2000
3312,1314,40,1,1400
3313,1315,22,1,13900
3314,1316,11,3,1400
3315,1316,36,1,1400
3316,1316,68,3,6400
3317,1317,64,3,3100
3318,1318,12,3,2900
3319,1318,25,3,14000
3320,1319,39,2,2200
3321,1319,19,3,4100
3322,1320,66,2,1400
3323,1320,19,3,4100
3324,1320,8,1,1700
3325,1321,30,3,1000
3326,1321,44,1,6700
3327,1322,50,1,11300
3328,1322,36,2,1400
3329,1322,37,2,1300
3330,1323,18,1,2300
3331,1324,46,1,2500
3332,1325,62,1,2700
3333,1325,33,2,2700
3334,1325,64,1,3100
3335,1325,37,2,1300
3336,1326,73,1,5300
3337,1326,53,1,3500
3338,1326,32,2,800
3339,1327,27,1,400
3340,1327,40,3,1400
3341,1327,18,3,2300
3342,1327,75,2,6000
3343,1328,63,3,3600
3344,1329,15,3,1800
3345,1329,44,2,6700
3346,1329,57,2,800
3347,1330,54,2,1100
3348,1330,30,3,1000
3349,1331,55,2,1200
3350,1332,46,3,2500
3351,1332,16,2,3600
3352,1333,32,2,800
3353,1333,57,1,800
3354,1333,9,3,4600
3355,1334,48,1,5500
3356,1335,70,2,6900
3357,1335,35,2,1400
3358,1336,52,2,7500
3359,1336,37,2,1300
3360,1337,76,3,5400
3361,1337,58,1,3300
3362,1338,49,1,2500
3363,1338,71,1,4000
3364,1339,68,2,6400
3365,1339,14,2,7300
3366,1339,2,1,1200
3367,1339,59,3,2200
3368,1340,58,1,3300
3369,1340,39,2,2200
3370,1341,13,3,11900
3371,1341,21,3,2100
3372,1341,50,3,11300
3373,1342,47,1,1800
3374,1342,34,1,2500
3375,1342,33,1,2700
3376,1343,68,1,6400
3377,1343,24,1,1800
3378,1344,38,2,300
3379,1345,53,1,3500
3380,1346,31,2,2500
3381,1346,66,3,1400
3382,1346,16,3,3600
3383,1346,80,3,4800
3384,1347,56,3,3900
3385,1348,27,1,400
3386,1348,78,2,6500
3387,1348,16,3,3600
3388,1349,34,1,2500
3389,1349,4,1,2100
3390,1350,38,2,300
3391,1350,35,1,1400
3392,1350,71,3,4000
3393,1350,15,1,1800
3394,1351,33,2,2700
3395,1351,30,1,1000
3396,1352,33,1,2700
3397,1353,65,3,3400
3398,1353,23,2,19300
3399,1354,65,2,3400
3400,1354,17,3,12600
3401,1355,53,1,3500
3402,1356,39,1,2200
3403,1356,16,1,3600
3404,1357,38,2,300
3405,1358,24,2,1800
3406,1358,8,2,1700
3407,1358,80,2,4800
3408,1359,16,2,3600
3409,1359,12,2,2900
3410,1359,43,2,1600
3411,1360,66,1,1400
3412,1360,74,2,7500
3413,1360,60,1,2000
3414,1361,67,2,3000
3415,1361,29,3,900
3416,1361,24,1,1800
3417,1362,62,2,2700
3418,1363,18,3,2300
3419,1363,70,2,6900
3420,1363,80,2,4800
3421,1363,16,2,3600
3422,1364,31,3,2500
3423,1365,5,2,2300
3424,1366,18,1,2300
3425,1367,7,3,2700
3426,1367,43,2,1600
3427,1367,45,1,8700
3428,1368,68,1,6400
3429,1368,66,3,1400
3430,1368,58,3,3300
3431,1368,5,3,2300
3432,1369,80,2,4800
3433,1369,9,3,4600
3434,1369,76,2,5400
3435,1369,77,2,4000
3436,1370,35,3,1400
3437,1371,9,3,4600
3438,1371,41,3,1900
3439,1372,78,1,6500
3440,1372,70,2,6900
3441,1372,80,3,4800
3442,1372,34,3,2500
3443,1373,32,1,800
3444,1373,66,2,1400
3445,1373,35,1,1400
3446,1374,1,2,2200
3447,1374,77,2,4000
3448,1374,13,2,11900
3449,1374,59,3,2200
3450,1375,13,1,11900
3451,1376,22,2,13900
3452,1376,79,1,7000
3453,1377,56,1,3900
3454,1377,54,3,1100
3455,1377,68,2,6400
3456,1378,47,3,1800
3457,1378,56,1,3900
3458,1379,33,1,2700
3459,1380,13,3,11900
3460,1381,22,1,13900
3461,1381,9,1,4600
3462,1381,45,3,8700
3463,1381,77,2,4000
3464,1382,31,2,2500
3465,1383,62,3,2700
3466,1384,8,1,1700
3467,1384,53,3,3500
3468,1384,41,2,1900
3469,1385,28,2,1900
3470,1386,70,2,6900
3471,1386,48,1,5500
3472,1386,40,2,1400
3473,1386,11,1,1400
3474,1387,39,2,2200
3475,1387,13,1,11900
3476,1388,38,1,300
3477,1388,79,2,7000
3478,1388,44,2,6700
3479,1389,75,3,6000
3480,1389,9,2,4600
3481,1389,42,3,8000
3482,1390,19,3,4100
3483,1391,7,2,2700
3484,1391,59,2,2200
3485,1392,23,3,19300
3486,1392,8,2,1700
3487,1392,18,3,2300
3488,1392,33,3,2700
3489,1393,75,3,6000
3490,1393,38,1,300
3491,1394,40,2,1400
3492,1394,45,3,8700
3493,1394,33,2,2700
3494,1394,11,2,1400
3495,1395,43,2,1600
3496,1395,22,2,13900
3497,1395,71,3,4000
3498,1395,1,3,2200
3499,1396,12,1,2900
3500,1396,42,1,8000
3501,1396,56,2,3900
3502,1397,42,2,8000
3503,1397,50,3,11300
3504,1397,18,1,2300
3505,1397,39,3,2200
3506,1398,78,3,6500
3507,1398,50,3,11300
3508,1399,11,2,1400
3509,1399,34,3,2500
3510,1399,65,2,3400
3511,1399,26,2,18600
3512,1400,26,2,18600
3513,1400,68,1,6400
3514,1401,20,1,19800
3515,1401,76,3,5400
3516,1401,68,1,6400
3517,1402,4,2,2100
3518,1403,20,1,19800
3519,1404,18,2,2300
3520,1404,6,2,5000
3521,1404,62,2,2700
3522,1404,70,2,6900
3523,1405,2,1,1200
3524,1406,32,1,800
3525,1406,30,3,1000
3526,1407,26,3,18600
3527,1408,4,2,2100
3528,1409,26,2,18600
3529,1410,18,2,2300
3530,1410,13,3,11900
3531,1410,4,1,2100
3532,1411,52,3,7500
3533,1412,4,1,2100
3534,1412,79,2,7000
3535,1412,70,2,6900
3536,1413,47,2,1800
3537,1413,68,3,6400
3538,1414,9,2,4600
3539,1414,2,3,1200
3540,1414,24,1,1800
3541,1415,58,3,3300
3542,1415,16,2,3600
3543,1415,73,2,5300
3544,1416,35,1,1400
3545,1416,22,1,13900
3546,1416,45,2,8700
3547,1417,55,1,1200
3548,1417,62,3,2700
3549,1417,12,2,2900
3550,1417,15,2,1800
3551,1418,30,3,1000
3552,1418,6,1,5000
3553,1418,17,3,12600
3554,1419,65,3,3400
3555,1419,67,2,3000
3556,1419,54,2,1100
3557,1420,13,2,11900
3558,1420,70,3,6900
3559,1420,20,1,19800
3560,1420,24,2,1800
3561,1421,16,1,3600
3562,1421,52,3,7500
3563,1421,26,1,18600
3564,1421,53,1,3500
3565,1422,22,1,13900
3566,1422,47,2,1800
3567,1423,55,2,1200
3568,1423,20,2,19800
3569,1424,9,2,4600
3570,1424,13,2,11900
3571,1424,26,1,18600
3572,1425,46,2,2500
3573,1425,44,1,6700
3574,1426,49,1,2500
3575,1427,71,1,4000
3576,1427,8,2,1700
3577,1428,8,2,1700
3578,1428,35,1,1400
3579,1428,75,1,6000
3580,1428,34,1,2500
3581,1429,31,3,2500
3582,1429,19,2,4100
3583,1429,69,3,2800
3584,1430,66,2,1400
3585,1430,57,2,800
3586,1431,2,1,1200
3587,1431,4,3,2100
3588,1431,59,2,2200
3589,1431,16,3,3600
3590,1432,34,1,2500
3591,1432,73,3,5300
3592,1432,37,2,1300
3593,1433,17,3,12600
3594,1433,6,2,5000
3595,1434,4,2,2100
3596,1434,45,1,8700
3597,1435,72,1,6900
3598,1435,61,2,900
3599,1436,46,1,2500
3600,1436,2,1,1200
3601,1436,69,3,2800
3602,1437,67,2,3000
3603,1437,73,1,5300
3604,1437,32,2,800
3605,1437,52,2,7500
3606,1438,56,1,3900
3607,1438,71,3,4000
3608,1439,17,3,12600
3609,1439,37,1,1300
3610,1439,35,2,1400
3611,1439,69,2,2800
3612,1440,32,2,800
3613,1440,13,2,11900
3614,1441,34,1,2500
3615,1441,42,2,8000
3616,1441,75,3,6000
3617,1441,44,3,6700
3618,1442,65,1,3400
3619,1443,28,1,1900
3620,1443,50,1,11300
3621,1443,70,3,6900
3622,1444,73,2,5300
3623,1444,69,2,2800
3624,1444,22,3,13900
3625,1444,52,2,7500
3626,1445,56,1,3900
3627,1445,14,3,7300
3628,1445,2,3,1200
3629,1446,28,2,1900
3630,1447,34,2,2500
3631,1447,15,1,1800
3632,1447,74,1,7500
3633,1448,35,1,1400
3634,1449,35,1,1400
3635,1450,17,3,12600
3636,1450,71,2,4000
3637,1450,72,1,6900
3638,1450,10,2,4200
3639,1451,48,3,5500
3640,1451,69,3,2800
3641,1451,20,3,19800
3642,1451,2,2,1200
3643,1452,75,1,6000
3644,1452,39,3,2200
3645,1452,32,1,800
3646,1453,62,3,2700
3647,1453,25,3,14000
3648,1453,9,1,4600
3649,1454,20,1,19800
3650,1454,39,1,2200
3651,1455,29,2,900
3652,1455,63,2,3600
3653,1455,42,1,8000
3654,1455,64,1,3100
3655,1456,77,3,4000
3656,1456,60,1,2000
3657,1456,46,3,2500
3658,1457,12,3,2900
3659,1457,9,1,4600
3660,1457,58,2,3300
3661,1458,68,2,6400
3662,1458,1,3,2200
3663,1458,46,1,2500
3664,1459,55,1,1200
3665,1459,19,3,4100
3666,1459,21,1,2100
3667,1460,18,2,2300
3668,1460,53,2,3500
3669,1461,26,3,18600
3670,1461,27,3,400
3671,1461,4,1,2100
3672,1462,60,1,2000
3673,1462,6,2,5000
3674,1462,17,1,12600
3675,1462,57,2,800
3676,1463,77,2,4000
3677,1463,43,2,1600
3678,1464,52,1,7500
3679,1464,55,3,1200
3680,1464,75,3,6000
3681,1465,42,1,8000
3682,1465,58,1,3300
3683,1466,17,1,12600
3684,1466,38,2,300
3685,1467,7,1,2700
3686,1468,43,1,1600
3687,1468,17,2,12600
3688,1468,37,2,1300
3689,1469,48,3,5500
3690,1469,23,2,19300
3691,1469,10,2,4200
3692,1469,15,2,1800
3693,1470,65,1,3400
3694,1470,67,1,3000
3695,1470,77,3,4000
3696,1470,31,1,2500
3697,1471,14,3,7300
3698,1471,3,2,2600
3699,1471,75,1,6000
3700,1471,40,2,1400
3701,1472,54,3,1100
3702,1472,37,1,1300
3703,1472,3,3,2600
3704,1473,35,1,1400
3705,1473,73,3,5300
3706,1474,57,3,800
3707,1474,67,2,3000
3708,1475,19,2,4100
3709,1475,47,2,1800
3710,1475,23,3,19300
3711,1475,48,2,5500
3712,1476,16,3,3600
3713,1476,37,1,1300
3714,1477,57,3,800
3715,1477,28,1,1900
3716,1477,51,3,6800
3717,1477,78,3,6500
3718,1478,23,1,19300
3719,1479,38,1,300
3720,1479,9,2,4600
3721,1479,46,1,2500
3722,1480,9,1,4600
3723,1480,3,3,2600
3724,1481,44,1,6700
3725,1481,32,3,800
3726,1482,61,2,900
3727,1482,30,2,1000
3728,1482,24,3,1800
3729,1482,63,2,3600
3730,1483,42,2,8000
3731,1483,46,3,2500
3732,1483,7,2,2700
3733,1483,69,1,2800
3734,1484,2,2,1200
3735,1484,9,3,4600
3736,1484,51,1,6800
3737,1485,73,2,5300
3738,1485,10,1,4200
3739,1486,20,2,19800
3740,1486,77,2,4000
3741,1486,23,1,19300
3742,1486,14,1,7300
3743,1487,25,2,14000
3744,1487,21,1,2100
3745,1487,8,3,1700
3746,1487,78,2,6500
3747,1488,30,1,1000
3748,1489,72,1,6900
3749,1490,1,3,2200
3750,1490,23,1,19300
3751,1490,13,2,11900
3752,1490,20,3,19800
3753,1491,25,2,14000
3754,1492,43,2,1600
3755,1493,34,2,2500
3756,1493,41,3,1900
3757,1493,68,3,6400
3758,1494,19,2,4100
3759,1494,38,1,300
3760,1495,71,2,4000
3761,1495,14,2,7300
3762,1496,59,3,2200
3763,1496,30,3,1000
3764,1496,65,2,3400
3765,1496,19,2,4100
3766,1497,45,1,8700
3767,1497,74,2,7500
3768,1498,62,1,2700
3769,1499,4,2,2100
3770,1500,55,2,1200
3771,1500,63,3,3600
3772,1501,1,3,2200
3773,1501,26,2,18600
3774,1501,49,2,2500
3775,1502,57,3,800
3776,1503,47,3,1800
3777,1503,37,2,1300
3778,1503,49,1,2500
3779,1504,14,1,7300
3780,1504,30,3,1000
3781,1504,77,2,4000
3782,1504,22,3,13900
3783,1505,32,2,800
3784,1505,80,3,4800
3785,1506,38,2,300
3786,1506,3,1,2600
3787,1507,41,2,1900
3788,1508,3,2,2600
3789,1509,7,2,2700
3790,1510,54,2,1100
3791,1510,66,2,1400
3792,1510,21,3,2100
3793,1511,17,1,12600
3794,1511,14,1,7300
3795,1512,57,3,800
3796,1512,34,1,2500
3797,1512,25,1,14000
3798,1513,40,1,1400
3799,1513,27,2,400
3800,1513,31,1,2500
3801,1514,70,3,6900
3802,1514,52,1,7500
3803,1514,20,1,19800
3804,1515,51,3,6800
3805,1516,65,2,3400
3806,1517,24,3,1800
3807,1517,37,1,1300
3808,1518,44,1,6700
3809,1518,21,2,2100
3810,1519,67,2,3000
3811,1519,31,3,2500
3812,1520,19,1,4100
3813,1520,44,3,6700
3814,1520,40,3,1400
3815,1520,55,1,1200
3816,1521,42,2,8000
3817,1521,69,2,2800
3818,1521,25,1,14000
3819,1522,73,3,5300
3820,1523,23,1,19300
3821,1523,46,2,2500
3822,1523,44,3,6700
3823,1523,72,3,6900
3824,1524,75,1,6000
3825,1524,14,2,7300
3826,1525,78,1,6500
3827,1525,14,2,7300
3828,1526,45,1,8700
3829,1526,57,2,800
3830,1526,30,1,1000
3831,1526,20,1,19800
3832,1527,25,3,14000
3833,1528,70,2,6900
3834,1529,73,3,5300
3835,1529,68,2,6400
3836,1529,74,1,7500
3837,1530,58,1,3300
3838,1530,25,2,14000
3839,1530,53,2,3500
3840,1531,26,1,18600
3841,1531,33,2,2700
3842,1531,56,2,3900
3843,1532,31,1,2500
3844,1532,12,3,2900
3845,1532,76,2,5400
3846,1532,71,1,4000
3847,1533,65,3,3400
3848,1533,73,3,5300
3849,1533,74,3,7500
3850,1533,34,3,2500
3851,1534,51,2,6800
3852,1534,16,1,3600
3853,1534,6,3,5000
3854,1534,39,2,2200
3855,1535,43,3,1600
3856,1535,41,1,1900
3857,1535,70,2,6900
3858,1535,48,1,5500
3859,1536,45,3,8700
3860,1536,65,1,3400
3861,1536,48,1,5500
3862,1536,55,3,1200
3863,1537,17,3,12600
3864,1537,67,2,3000
3865,1538,36,1,1400
3866,1539,25,1,14000
3867,1539,55,1,1200
3868,1539,65,3,3400
3869,1539,38,2,300
3870,1540,33,3,2700
3871,1540,25,3,14000
3872,1540,66,2,1400
3873,1541,9,2,4600
3874,1541,60,3,2000
3875,1542,23,1,19300
3876,1543,28,3,1900
3877,1543,9,3,4600
3878,1544,32,1,800
3879,1544,70,3,6900
3880,1544,17,1,12600
3881,1545,78,2,6500
3882,1545,43,3,1600
3883,1545,26,1,18600
3884,1545,1,1,2200
3885,1546,53,2,3500
3886,1546,80,1,4800
3887,1546,46,3,2500
3888,1547,66,1,1400
3889,1547,21,3,2100
3890,1547,25,2,14000
3891,1548,5,1,2300
3892,1548,2,2,1200
3893,1548,48,3,5500
3894,1549,38,1,300
3895,1550,12,1,2900
3896,1550,14,2,7300
3897,1551,13,2,11900
3898,1551,18,1,2300
3899,1551,65,3,3400
3900,1551,70,3,6900
3901,1552,5,1,2300
3902,1552,9,3,4600
3903,1553,40,1,1400
3904,1553,63,2,3600
3905,1553,25,2,14000
3906,1554,33,2,2700
3907,1554,66,1,1400
3908,1554,23,2,19300
3909,1554,48,2,5500
3910,1555,79,2,7000
3911,1555,17,3,12600
3912,1555,24,2,1800
3913,1555,43,1,1600
3914,1556,6,2,5000
3915,1556,55,1,1200
3916,1556,31,2,2500
3917,1557,37,3,1300
3918,1557,23,2,19300
3919,1558,51,3,6800
3920,1558,47,1,1800
3921,1559,73,2,5300
3922,1559,24,3,1800
3923,1560,10,1,4200
3924,1561,39,2,2200
3925,1561,17,1,12600
3926,1562,27,2,400
3927,1563,44,2,6700
3928,1563,45,1,8700
3929,1564,37,2,1300
3930,1564,14,3,7300
3931,1565,68,3,6400
